id,loan_status
76682,0.0
76683,0.0
76684,0.0
76685,0.0
76686,0.0
76687,0.0
76688,0.0
76689,1.0
76690,0.0
76691,1.0
76692,0.0
76693,0.0
76694,0.0
76695,0.0
76696,0.0
76697,0.0
76698,0.0
76699,0.0
76700,0.0
76701,0.0
76702,0.0
76703,0.0
76704,0.0
76705,0.0
76706,0.0
76707,0.0
76708,0.0
76709,0.0
76710,0.0
76711,0.0
76712,0.0
76713,0.0
76714,0.0
76715,0.0
76716,0.0
76717,0.0
76718,0.0
76719,0.0
76720,0.0
76721,0.0
76722,0.0
76723,0.0
76724,0.0
76725,0.0
76726,0.0
76727,0.0
76728,0.0
76729,1.0
76730,0.0
76731,0.0
76732,0.0
76733,0.0
76734,0.0
76735,0.0
76736,0.0
76737,0.0
76738,0.0
76739,0.0
76740,0.0
76741,0.0
76742,0.0
76743,0.0
76744,0.0
76745,0.0
76746,0.0
76747,0.0
76748,0.0
76749,0.0
76750,0.0
76751,0.0
76752,0.0
76753,0.0
76754,0.0
76755,0.0
76756,0.0
76757,0.0
76758,0.0
76759,0.0
76760,0.0
76761,1.0
76762,0.0
76763,0.0
76764,0.0
76765,1.0
76766,0.0
76767,0.0
76768,0.0
76769,0.0
76770,0.0
76771,0.0
76772,0.0
76773,0.0
76774,0.0
76775,0.0
76776,1.0
76777,0.0
76778,0.0
76779,0.0
76780,1.0
76781,0.0
76782,0.0
76783,0.0
76784,0.0
76785,0.0
76786,0.0
76787,0.0
76788,1.0
76789,0.0
76790,0.0
76791,0.0
76792,0.0
76793,0.0
76794,0.0
76795,0.0
76796,0.0
76797,0.0
76798,0.0
76799,0.0
76800,0.0
76801,0.0
76802,0.0
76803,0.0
76804,1.0
76805,0.0
76806,0.0
76807,0.0
76808,0.0
76809,0.0
76810,0.0
76811,0.0
76812,0.0
76813,0.0
76814,0.0
76815,0.0
76816,0.0
76817,0.0
76818,0.0
76819,1.0
76820,0.0
76821,0.0
76822,0.0
76823,0.0
76824,0.0
76825,0.0
76826,0.0
76827,0.0
76828,0.0
76829,0.0
76830,0.0
76831,0.0
76832,0.0
76833,1.0
76834,0.0
76835,0.0
76836,0.0
76837,0.0
76838,0.0
76839,0.0
76840,0.0
76841,0.0
76842,0.0
76843,0.0
76844,1.0
76845,0.0
76846,0.0
76847,0.0
76848,0.0
76849,0.0
76850,0.0
76851,0.0
76852,0.0
76853,0.0
76854,0.0
76855,0.0
76856,0.0
76857,0.0
76858,0.0
76859,0.0
76860,0.0
76861,0.0
76862,0.0
76863,0.0
76864,0.0
76865,0.0
76866,0.0
76867,0.0
76868,0.0
76869,0.0
76870,1.0
76871,0.0
76872,0.0
76873,0.0
76874,1.0
76875,0.0
76876,0.0
76877,0.0
76878,0.0
76879,0.0
76880,0.0
76881,1.0
76882,0.0
76883,0.0
76884,0.0
76885,0.0
76886,0.0
76887,0.0
76888,0.0
76889,0.0
76890,0.0
76891,0.0
76892,0.0
76893,0.0
76894,0.0
76895,0.0
76896,0.0
76897,0.0
76898,0.0
76899,0.0
76900,0.0
76901,0.0
76902,0.0
76903,0.0
76904,0.0
76905,0.0
76906,0.0
76907,0.0
76908,0.0
76909,0.0
76910,0.0
76911,0.0
76912,1.0
76913,0.0
76914,1.0
76915,0.0
76916,0.0
76917,0.0
76918,0.0
76919,0.0
76920,0.0
76921,0.0
76922,0.0
76923,0.0
76924,0.0
76925,1.0
76926,0.0
76927,0.0
76928,0.0
76929,0.0
76930,0.0
76931,0.0
76932,0.0
76933,0.0
76934,0.0
76935,0.0
76936,0.0
76937,0.0
76938,0.0
76939,1.0
76940,0.0
76941,0.0
76942,0.0
76943,0.0
76944,0.0
76945,0.0
76946,0.0
76947,0.0
76948,1.0
76949,0.0
76950,0.0
76951,0.0
76952,0.0
76953,0.0
76954,0.0
76955,0.0
76956,0.0
76957,0.0
76958,0.0
76959,0.0
76960,0.0
76961,0.0
76962,0.0
76963,0.0
76964,0.0
76965,0.0
76966,0.0
76967,1.0
76968,0.0
76969,0.0
76970,0.0
76971,0.0
76972,0.0
76973,0.0
76974,0.0
76975,0.0
76976,0.0
76977,0.0
76978,0.0
76979,0.0
76980,0.0
76981,0.0
76982,1.0
76983,0.0
76984,0.0
76985,0.0
76986,0.0
76987,1.0
76988,0.0
76989,0.0
76990,0.0
76991,1.0
76992,0.0
76993,1.0
76994,0.0
76995,0.0
76996,0.0
76997,1.0
76998,0.0
76999,0.0
77000,0.0
77001,0.0
77002,0.0
77003,1.0
77004,0.0
77005,1.0
77006,0.0
77007,0.0
77008,1.0
77009,0.0
77010,0.0
77011,0.0
77012,1.0
77013,0.0
77014,0.0
77015,0.0
77016,0.0
77017,0.0
77018,0.0
77019,1.0
77020,0.0
77021,0.0
77022,0.0
77023,1.0
77024,0.0
77025,0.0
77026,0.0
77027,0.0
77028,0.0
77029,0.0
77030,0.0
77031,0.0
77032,0.0
77033,0.0
77034,1.0
77035,1.0
77036,0.0
77037,0.0
77038,0.0
77039,0.0
77040,0.0
77041,0.0
77042,0.0
77043,1.0
77044,0.0
77045,0.0
77046,0.0
77047,0.0
77048,0.0
77049,0.0
77050,0.0
77051,0.0
77052,0.0
77053,0.0
77054,0.0
77055,0.0
77056,0.0
77057,0.0
77058,0.0
77059,0.0
77060,0.0
77061,0.0
77062,0.0
77063,1.0
77064,0.0
77065,0.0
77066,0.0
77067,1.0
77068,0.0
77069,0.0
77070,0.0
77071,0.0
77072,0.0
77073,1.0
77074,0.0
77075,0.0
77076,0.0
77077,0.0
77078,0.0
77079,0.0
77080,0.0
77081,0.0
77082,0.0
77083,0.0
77084,0.0
77085,0.0
77086,0.0
77087,0.0
77088,0.0
77089,0.0
77090,0.0
77091,0.0
77092,0.0
77093,0.0
77094,0.0
77095,0.0
77096,0.0
77097,0.0
77098,1.0
77099,0.0
77100,0.0
77101,0.0
77102,0.0
77103,0.0
77104,0.0
77105,0.0
77106,0.0
77107,0.0
77108,0.0
77109,0.0
77110,0.0
77111,0.0
77112,0.0
77113,0.0
77114,0.0
77115,0.0
77116,0.0
77117,0.0
77118,0.0
77119,0.0
77120,0.0
77121,0.0
77122,0.0
77123,0.0
77124,0.0
77125,0.0
77126,0.0
77127,0.0
77128,0.0
77129,0.0
77130,1.0
77131,0.0
77132,0.0
77133,0.0
77134,0.0
77135,1.0
77136,0.0
77137,0.0
77138,0.0
77139,0.0
77140,1.0
77141,0.0
77142,1.0
77143,0.0
77144,0.0
77145,0.0
77146,0.0
77147,1.0
77148,0.0
77149,1.0
77150,0.0
77151,0.0
77152,1.0
77153,0.0
77154,0.0
77155,1.0
77156,0.0
77157,1.0
77158,0.0
77159,0.0
77160,0.0
77161,0.0
77162,0.0
77163,0.0
77164,0.0
77165,0.0
77166,0.0
77167,0.0
77168,0.0
77169,0.0
77170,1.0
77171,0.0
77172,0.0
77173,0.0
77174,0.0
77175,0.0
77176,0.0
77177,0.0
77178,0.0
77179,0.0
77180,0.0
77181,0.0
77182,0.0
77183,0.0
77184,0.0
77185,0.0
77186,0.0
77187,0.0
77188,0.0
77189,0.0
77190,0.0
77191,0.0
77192,0.0
77193,0.0
77194,0.0
77195,1.0
77196,0.0
77197,0.0
77198,1.0
77199,0.0
77200,0.0
77201,0.0
77202,0.0
77203,1.0
77204,0.0
77205,1.0
77206,0.0
77207,0.0
77208,0.0
77209,0.0
77210,0.0
77211,0.0
77212,1.0
77213,0.0
77214,0.0
77215,0.0
77216,0.0
77217,0.0
77218,0.0
77219,0.0
77220,0.0
77221,0.0
77222,0.0
77223,1.0
77224,0.0
77225,0.0
77226,0.0
77227,0.0
77228,0.0
77229,0.0
77230,0.0
77231,0.0
77232,0.0
77233,0.0
77234,0.0
77235,0.0
77236,0.0
77237,0.0
77238,0.0
77239,0.0
77240,0.0
77241,0.0
77242,0.0
77243,0.0
77244,0.0
77245,0.0
77246,0.0
77247,0.0
77248,0.0
77249,0.0
77250,0.0
77251,0.0
77252,0.0
77253,0.0
77254,1.0
77255,0.0
77256,0.0
77257,0.0
77258,0.0
77259,0.0
77260,0.0
77261,0.0
77262,0.0
77263,0.0
77264,1.0
77265,0.0
77266,0.0
77267,0.0
77268,0.0
77269,0.0
77270,0.0
77271,0.0
77272,0.0
77273,0.0
77274,0.0
77275,0.0
77276,1.0
77277,0.0
77278,0.0
77279,0.0
77280,0.0
77281,0.0
77282,0.0
77283,0.0
77284,0.0
77285,0.0
77286,0.0
77287,0.0
77288,0.0
77289,0.0
77290,0.0
77291,0.0
77292,0.0
77293,0.0
77294,0.0
77295,0.0
77296,0.0
77297,0.0
77298,0.0
77299,0.0
77300,0.0
77301,0.0
77302,0.0
77303,0.0
77304,0.0
77305,0.0
77306,0.0
77307,0.0
77308,0.0
77309,0.0
77310,0.0
77311,1.0
77312,0.0
77313,0.0
77314,0.0
77315,0.0
77316,0.0
77317,1.0
77318,0.0
77319,0.0
77320,0.0
77321,0.0
77322,0.0
77323,0.0
77324,0.0
77325,0.0
77326,0.0
77327,0.0
77328,0.0
77329,1.0
77330,0.0
77331,0.0
77332,0.0
77333,0.0
77334,0.0
77335,0.0
77336,0.0
77337,0.0
77338,0.0
77339,0.0
77340,0.0
77341,0.0
77342,0.0
77343,0.0
77344,0.0
77345,0.0
77346,0.0
77347,0.0
77348,0.0
77349,0.0
77350,0.0
77351,0.0
77352,0.0
77353,0.0
77354,0.0
77355,0.0
77356,0.0
77357,0.0
77358,0.0
77359,0.0
77360,0.0
77361,0.0
77362,0.0
77363,0.0
77364,0.0
77365,0.0
77366,0.0
77367,0.0
77368,0.0
77369,0.0
77370,0.0
77371,0.0
77372,0.0
77373,0.0
77374,0.0
77375,0.0
77376,0.0
77377,0.0
77378,0.0
77379,0.0
77380,1.0
77381,0.0
77382,0.0
77383,0.0
77384,1.0
77385,0.0
77386,0.0
77387,0.0
77388,0.0
77389,0.0
77390,0.0
77391,0.0
77392,0.0
77393,0.0
77394,0.0
77395,0.0
77396,0.0
77397,0.0
77398,0.0
77399,0.0
77400,0.0
77401,1.0
77402,0.0
77403,0.0
77404,1.0
77405,0.0
77406,0.0
77407,0.0
77408,0.0
77409,0.0
77410,0.0
77411,0.0
77412,0.0
77413,0.0
77414,0.0
77415,0.0
77416,0.0
77417,0.0
77418,0.0
77419,0.0
77420,1.0
77421,0.0
77422,0.0
77423,0.0
77424,0.0
77425,1.0
77426,0.0
77427,0.0
77428,0.0
77429,0.0
77430,0.0
77431,0.0
77432,0.0
77433,0.0
77434,0.0
77435,0.0
77436,0.0
77437,0.0
77438,0.0
77439,0.0
77440,0.0
77441,1.0
77442,0.0
77443,0.0
77444,0.0
77445,0.0
77446,1.0
77447,0.0
77448,0.0
77449,0.0
77450,1.0
77451,0.0
77452,0.0
77453,0.0
77454,0.0
77455,0.0
77456,0.0
77457,0.0
77458,0.0
77459,0.0
77460,0.0
77461,1.0
77462,0.0
77463,0.0
77464,0.0
77465,0.0
77466,0.0
77467,0.0
77468,0.0
77469,1.0
77470,0.0
77471,1.0
77472,1.0
77473,0.0
77474,1.0
77475,0.0
77476,0.0
77477,0.0
77478,0.0
77479,0.0
77480,0.0
77481,0.0
77482,0.0
77483,0.0
77484,0.0
77485,0.0
77486,0.0
77487,0.0
77488,0.0
77489,0.0
77490,1.0
77491,0.0
77492,0.0
77493,0.0
77494,0.0
77495,1.0
77496,0.0
77497,0.0
77498,0.0
77499,0.0
77500,0.0
77501,0.0
77502,1.0
77503,0.0
77504,0.0
77505,0.0
77506,0.0
77507,0.0
77508,0.0
77509,0.0
77510,0.0
77511,0.0
77512,1.0
77513,0.0
77514,0.0
77515,0.0
77516,0.0
77517,0.0
77518,1.0
77519,1.0
77520,1.0
77521,0.0
77522,0.0
77523,0.0
77524,0.0
77525,1.0
77526,0.0
77527,0.0
77528,0.0
77529,0.0
77530,0.0
77531,0.0
77532,0.0
77533,0.0
77534,0.0
77535,0.0
77536,0.0
77537,0.0
77538,0.0
77539,0.0
77540,0.0
77541,0.0
77542,0.0
77543,0.0
77544,1.0
77545,0.0
77546,1.0
77547,0.0
77548,0.0
77549,0.0
77550,0.0
77551,0.0
77552,0.0
77553,0.0
77554,0.0
77555,0.0
77556,0.0
77557,0.0
77558,0.0
77559,0.0
77560,0.0
77561,0.0
77562,0.0
77563,0.0
77564,0.0
77565,0.0
77566,0.0
77567,0.0
77568,0.0
77569,0.0
77570,0.0
77571,0.0
77572,0.0
77573,0.0
77574,0.0
77575,1.0
77576,0.0
77577,0.0
77578,1.0
77579,0.0
77580,0.0
77581,0.0
77582,0.0
77583,0.0
77584,0.0
77585,0.0
77586,0.0
77587,0.0
77588,0.0
77589,0.0
77590,0.0
77591,0.0
77592,0.0
77593,0.0
77594,0.0
77595,1.0
77596,0.0
77597,0.0
77598,0.0
77599,1.0
77600,0.0
77601,0.0
77602,0.0
77603,0.0
77604,0.0
77605,0.0
77606,0.0
77607,1.0
77608,0.0
77609,0.0
77610,0.0
77611,0.0
77612,0.0
77613,0.0
77614,0.0
77615,0.0
77616,0.0
77617,0.0
77618,0.0
77619,0.0
77620,0.0
77621,0.0
77622,0.0
77623,0.0
77624,0.0
77625,0.0
77626,0.0
77627,0.0
77628,0.0
77629,0.0
77630,0.0
77631,0.0
77632,0.0
77633,0.0
77634,1.0
77635,0.0
77636,0.0
77637,0.0
77638,1.0
77639,0.0
77640,0.0
77641,0.0
77642,0.0
77643,0.0
77644,0.0
77645,0.0
77646,0.0
77647,0.0
77648,1.0
77649,0.0
77650,1.0
77651,0.0
77652,0.0
77653,0.0
77654,0.0
77655,0.0
77656,0.0
77657,0.0
77658,0.0
77659,0.0
77660,0.0
77661,0.0
77662,0.0
77663,0.0
77664,0.0
77665,0.0
77666,0.0
77667,0.0
77668,0.0
77669,0.0
77670,0.0
77671,0.0
77672,0.0
77673,0.0
77674,0.0
77675,0.0
77676,0.0
77677,0.0
77678,0.0
77679,0.0
77680,0.0
77681,0.0
77682,0.0
77683,0.0
77684,0.0
77685,0.0
77686,0.0
77687,0.0
77688,1.0
77689,0.0
77690,0.0
77691,0.0
77692,1.0
77693,0.0
77694,1.0
77695,0.0
77696,0.0
77697,0.0
77698,0.0
77699,0.0
77700,0.0
77701,0.0
77702,0.0
77703,0.0
77704,0.0
77705,0.0
77706,0.0
77707,0.0
77708,0.0
77709,0.0
77710,0.0
77711,0.0
77712,0.0
77713,0.0
77714,0.0
77715,0.0
77716,0.0
77717,0.0
77718,1.0
77719,0.0
77720,0.0
77721,0.0
77722,0.0
77723,0.0
77724,0.0
77725,0.0
77726,0.0
77727,1.0
77728,0.0
77729,0.0
77730,0.0
77731,0.0
77732,0.0
77733,0.0
77734,0.0
77735,0.0
77736,0.0
77737,0.0
77738,0.0
77739,0.0
77740,0.0
77741,0.0
77742,0.0
77743,0.0
77744,0.0
77745,0.0
77746,0.0
77747,0.0
77748,1.0
77749,1.0
77750,0.0
77751,0.0
77752,0.0
77753,0.0
77754,0.0
77755,0.0
77756,0.0
77757,0.0
77758,0.0
77759,0.0
77760,0.0
77761,0.0
77762,0.0
77763,0.0
77764,0.0
77765,0.0
77766,0.0
77767,0.0
77768,0.0
77769,0.0
77770,0.0
77771,0.0
77772,1.0
77773,0.0
77774,0.0
77775,1.0
77776,0.0
77777,0.0
77778,0.0
77779,0.0
77780,0.0
77781,0.0
77782,0.0
77783,0.0
77784,0.0
77785,0.0
77786,0.0
77787,0.0
77788,0.0
77789,0.0
77790,0.0
77791,0.0
77792,0.0
77793,1.0
77794,0.0
77795,0.0
77796,0.0
77797,0.0
77798,0.0
77799,1.0
77800,0.0
77801,0.0
77802,1.0
77803,0.0
77804,0.0
77805,0.0
77806,0.0
77807,1.0
77808,0.0
77809,0.0
77810,0.0
77811,0.0
77812,0.0
77813,0.0
77814,0.0
77815,0.0
77816,0.0
77817,0.0
77818,0.0
77819,0.0
77820,1.0
77821,0.0
77822,0.0
77823,0.0
77824,0.0
77825,0.0
77826,0.0
77827,0.0
77828,0.0
77829,0.0
77830,0.0
77831,0.0
77832,0.0
77833,0.0
77834,0.0
77835,0.0
77836,0.0
77837,0.0
77838,0.0
77839,0.0
77840,0.0
77841,0.0
77842,0.0
77843,0.0
77844,0.0
77845,0.0
77846,0.0
77847,1.0
77848,0.0
77849,0.0
77850,0.0
77851,1.0
77852,0.0
77853,0.0
77854,0.0
77855,0.0
77856,0.0
77857,0.0
77858,0.0
77859,0.0
77860,0.0
77861,1.0
77862,0.0
77863,0.0
77864,1.0
77865,0.0
77866,0.0
77867,0.0
77868,0.0
77869,0.0
77870,0.0
77871,0.0
77872,0.0
77873,1.0
77874,0.0
77875,0.0
77876,0.0
77877,0.0
77878,0.0
77879,0.0
77880,0.0
77881,0.0
77882,0.0
77883,0.0
77884,0.0
77885,0.0
77886,0.0
77887,0.0
77888,0.0
77889,0.0
77890,0.0
77891,0.0
77892,1.0
77893,0.0
77894,0.0
77895,0.0
77896,0.0
77897,0.0
77898,0.0
77899,0.0
77900,0.0
77901,0.0
77902,0.0
77903,0.0
77904,0.0
77905,0.0
77906,0.0
77907,0.0
77908,0.0
77909,0.0
77910,0.0
77911,0.0
77912,0.0
77913,0.0
77914,0.0
77915,1.0
77916,0.0
77917,0.0
77918,0.0
77919,0.0
77920,0.0
77921,0.0
77922,0.0
77923,0.0
77924,0.0
77925,0.0
77926,0.0
77927,0.0
77928,0.0
77929,0.0
77930,0.0
77931,0.0
77932,0.0
77933,0.0
77934,0.0
77935,0.0
77936,0.0
77937,0.0
77938,0.0
77939,0.0
77940,0.0
77941,0.0
77942,0.0
77943,0.0
77944,0.0
77945,0.0
77946,0.0
77947,0.0
77948,1.0
77949,0.0
77950,0.0
77951,0.0
77952,0.0
77953,0.0
77954,0.0
77955,0.0
77956,0.0
77957,0.0
77958,0.0
77959,0.0
77960,0.0
77961,0.0
77962,0.0
77963,0.0
77964,0.0
77965,0.0
77966,0.0
77967,0.0
77968,0.0
77969,0.0
77970,0.0
77971,0.0
77972,0.0
77973,0.0
77974,0.0
77975,0.0
77976,0.0
77977,0.0
77978,0.0
77979,0.0
77980,0.0
77981,0.0
77982,0.0
77983,0.0
77984,0.0
77985,0.0
77986,0.0
77987,0.0
77988,0.0
77989,0.0
77990,0.0
77991,0.0
77992,0.0
77993,1.0
77994,0.0
77995,0.0
77996,0.0
77997,0.0
77998,1.0
77999,0.0
78000,0.0
78001,0.0
78002,0.0
78003,0.0
78004,0.0
78005,0.0
78006,0.0
78007,0.0
78008,0.0
78009,0.0
78010,0.0
78011,0.0
78012,0.0
78013,0.0
78014,0.0
78015,0.0
78016,0.0
78017,0.0
78018,0.0
78019,1.0
78020,0.0
78021,0.0
78022,0.0
78023,1.0
78024,0.0
78025,0.0
78026,0.0
78027,0.0
78028,0.0
78029,0.0
78030,0.0
78031,0.0
78032,1.0
78033,1.0
78034,0.0
78035,0.0
78036,0.0
78037,0.0
78038,0.0
78039,0.0
78040,0.0
78041,0.0
78042,0.0
78043,0.0
78044,0.0
78045,0.0
78046,0.0
78047,1.0
78048,0.0
78049,0.0
78050,0.0
78051,0.0
78052,0.0
78053,0.0
78054,0.0
78055,0.0
78056,0.0
78057,0.0
78058,0.0
78059,0.0
78060,0.0
78061,0.0
78062,1.0
78063,0.0
78064,0.0
78065,0.0
78066,0.0
78067,0.0
78068,0.0
78069,0.0
78070,0.0
78071,0.0
78072,0.0
78073,0.0
78074,0.0
78075,0.0
78076,0.0
78077,0.0
78078,0.0
78079,0.0
78080,0.0
78081,0.0
78082,0.0
78083,0.0
78084,0.0
78085,0.0
78086,0.0
78087,0.0
78088,0.0
78089,1.0
78090,0.0
78091,0.0
78092,0.0
78093,0.0
78094,0.0
78095,0.0
78096,0.0
78097,0.0
78098,0.0
78099,0.0
78100,0.0
78101,0.0
78102,0.0
78103,0.0
78104,0.0
78105,0.0
78106,0.0
78107,0.0
78108,0.0
78109,0.0
78110,0.0
78111,0.0
78112,0.0
78113,0.0
78114,0.0
78115,0.0
78116,0.0
78117,0.0
78118,0.0
78119,0.0
78120,0.0
78121,0.0
78122,0.0
78123,0.0
78124,0.0
78125,1.0
78126,0.0
78127,0.0
78128,0.0
78129,0.0
78130,0.0
78131,0.0
78132,0.0
78133,0.0
78134,0.0
78135,0.0
78136,0.0
78137,0.0
78138,0.0
78139,0.0
78140,0.0
78141,0.0
78142,1.0
78143,0.0
78144,0.0
78145,1.0
78146,0.0
78147,0.0
78148,0.0
78149,0.0
78150,0.0
78151,0.0
78152,0.0
78153,0.0
78154,0.0
78155,0.0
78156,0.0
78157,0.0
78158,0.0
78159,0.0
78160,0.0
78161,0.0
78162,0.0
78163,0.0
78164,0.0
78165,0.0
78166,0.0
78167,0.0
78168,0.0
78169,0.0
78170,1.0
78171,0.0
78172,0.0
78173,0.0
78174,0.0
78175,0.0
78176,0.0
78177,0.0
78178,0.0
78179,1.0
78180,0.0
78181,0.0
78182,0.0
78183,0.0
78184,0.0
78185,1.0
78186,0.0
78187,0.0
78188,0.0
78189,1.0
78190,0.0
78191,1.0
78192,0.0
78193,1.0
78194,0.0
78195,0.0
78196,0.0
78197,0.0
78198,0.0
78199,0.0
78200,0.0
78201,0.0
78202,0.0
78203,1.0
78204,0.0
78205,0.0
78206,1.0
78207,0.0
78208,0.0
78209,0.0
78210,0.0
78211,0.0
78212,0.0
78213,0.0
78214,0.0
78215,0.0
78216,0.0
78217,0.0
78218,0.0
78219,0.0
78220,0.0
78221,0.0
78222,0.0
78223,0.0
78224,0.0
78225,0.0
78226,0.0
78227,0.0
78228,0.0
78229,0.0
78230,0.0
78231,0.0
78232,0.0
78233,0.0
78234,0.0
78235,1.0
78236,1.0
78237,0.0
78238,0.0
78239,0.0
78240,0.0
78241,0.0
78242,0.0
78243,0.0
78244,0.0
78245,0.0
78246,0.0
78247,0.0
78248,0.0
78249,0.0
78250,0.0
78251,0.0
78252,0.0
78253,0.0
78254,0.0
78255,1.0
78256,0.0
78257,0.0
78258,0.0
78259,0.0
78260,1.0
78261,0.0
78262,1.0
78263,0.0
78264,0.0
78265,0.0
78266,0.0
78267,0.0
78268,0.0
78269,1.0
78270,0.0
78271,0.0
78272,0.0
78273,0.0
78274,0.0
78275,0.0
78276,0.0
78277,0.0
78278,0.0
78279,0.0
78280,0.0
78281,0.0
78282,1.0
78283,0.0
78284,0.0
78285,1.0
78286,0.0
78287,0.0
78288,0.0
78289,0.0
78290,0.0
78291,1.0
78292,0.0
78293,0.0
78294,0.0
78295,0.0
78296,0.0
78297,0.0
78298,0.0
78299,0.0
78300,0.0
78301,0.0
78302,0.0
78303,1.0
78304,0.0
78305,0.0
78306,1.0
78307,0.0
78308,0.0
78309,0.0
78310,1.0
78311,0.0
78312,0.0
78313,0.0
78314,0.0
78315,0.0
78316,0.0
78317,0.0
78318,0.0
78319,0.0
78320,0.0
78321,0.0
78322,0.0
78323,0.0
78324,0.0
78325,0.0
78326,0.0
78327,0.0
78328,0.0
78329,0.0
78330,0.0
78331,0.0
78332,0.0
78333,0.0
78334,0.0
78335,0.0
78336,0.0
78337,0.0
78338,1.0
78339,0.0
78340,0.0
78341,0.0
78342,0.0
78343,0.0
78344,0.0
78345,0.0
78346,0.0
78347,0.0
78348,0.0
78349,1.0
78350,1.0
78351,0.0
78352,0.0
78353,0.0
78354,0.0
78355,0.0
78356,0.0
78357,0.0
78358,0.0
78359,0.0
78360,0.0
78361,0.0
78362,0.0
78363,1.0
78364,0.0
78365,0.0
78366,0.0
78367,0.0
78368,0.0
78369,0.0
78370,0.0
78371,0.0
78372,0.0
78373,1.0
78374,0.0
78375,0.0
78376,0.0
78377,0.0
78378,0.0
78379,0.0
78380,0.0
78381,0.0
78382,0.0
78383,0.0
78384,0.0
78385,0.0
78386,0.0
78387,0.0
78388,1.0
78389,0.0
78390,0.0
78391,0.0
78392,0.0
78393,0.0
78394,0.0
78395,1.0
78396,0.0
78397,0.0
78398,0.0
78399,0.0
78400,0.0
78401,0.0
78402,0.0
78403,0.0
78404,0.0
78405,0.0
78406,0.0
78407,0.0
78408,0.0
78409,1.0
78410,0.0
78411,0.0
78412,0.0
78413,0.0
78414,0.0
78415,0.0
78416,0.0
78417,0.0
78418,0.0
78419,0.0
78420,0.0
78421,0.0
78422,0.0
78423,0.0
78424,0.0
78425,0.0
78426,0.0
78427,0.0
78428,0.0
78429,0.0
78430,0.0
78431,0.0
78432,0.0
78433,0.0
78434,1.0
78435,1.0
78436,0.0
78437,0.0
78438,0.0
78439,0.0
78440,0.0
78441,0.0
78442,0.0
78443,0.0
78444,0.0
78445,0.0
78446,0.0
78447,0.0
78448,0.0
78449,0.0
78450,0.0
78451,1.0
78452,0.0
78453,0.0
78454,0.0
78455,0.0
78456,0.0
78457,0.0
78458,0.0
78459,0.0
78460,0.0
78461,0.0
78462,0.0
78463,0.0
78464,0.0
78465,0.0
78466,0.0
78467,0.0
78468,0.0
78469,1.0
78470,0.0
78471,0.0
78472,0.0
78473,0.0
78474,0.0
78475,0.0
78476,0.0
78477,1.0
78478,1.0
78479,0.0
78480,1.0
78481,0.0
78482,0.0
78483,0.0
78484,0.0
78485,0.0
78486,0.0
78487,0.0
78488,0.0
78489,0.0
78490,0.0
78491,0.0
78492,0.0
78493,0.0
78494,0.0
78495,0.0
78496,0.0
78497,0.0
78498,0.0
78499,1.0
78500,0.0
78501,0.0
78502,0.0
78503,0.0
78504,0.0
78505,0.0
78506,0.0
78507,0.0
78508,0.0
78509,0.0
78510,0.0
78511,0.0
78512,0.0
78513,1.0
78514,0.0
78515,0.0
78516,0.0
78517,0.0
78518,0.0
78519,0.0
78520,0.0
78521,0.0
78522,0.0
78523,0.0
78524,0.0
78525,0.0
78526,1.0
78527,0.0
78528,0.0
78529,0.0
78530,0.0
78531,1.0
78532,0.0
78533,0.0
78534,0.0
78535,1.0
78536,0.0
78537,0.0
78538,0.0
78539,0.0
78540,0.0
78541,0.0
78542,0.0
78543,0.0
78544,0.0
78545,0.0
78546,0.0
78547,0.0
78548,0.0
78549,0.0
78550,1.0
78551,0.0
78552,0.0
78553,0.0
78554,0.0
78555,0.0
78556,1.0
78557,0.0
78558,0.0
78559,0.0
78560,0.0
78561,0.0
78562,0.0
78563,0.0
78564,0.0
78565,0.0
78566,0.0
78567,0.0
78568,1.0
78569,0.0
78570,0.0
78571,0.0
78572,0.0
78573,1.0
78574,0.0
78575,0.0
78576,0.0
78577,0.0
78578,0.0
78579,1.0
78580,0.0
78581,0.0
78582,0.0
78583,0.0
78584,0.0
78585,0.0
78586,0.0
78587,0.0
78588,0.0
78589,0.0
78590,0.0
78591,0.0
78592,0.0
78593,0.0
78594,0.0
78595,0.0
78596,0.0
78597,1.0
78598,0.0
78599,0.0
78600,0.0
78601,0.0
78602,0.0
78603,0.0
78604,0.0
78605,0.0
78606,0.0
78607,0.0
78608,0.0
78609,0.0
78610,0.0
78611,0.0
78612,0.0
78613,0.0
78614,0.0
78615,0.0
78616,0.0
78617,0.0
78618,0.0
78619,0.0
78620,0.0
78621,0.0
78622,1.0
78623,0.0
78624,0.0
78625,0.0
78626,0.0
78627,1.0
78628,0.0
78629,0.0
78630,0.0
78631,0.0
78632,1.0
78633,0.0
78634,0.0
78635,0.0
78636,0.0
78637,0.0
78638,0.0
78639,1.0
78640,0.0
78641,0.0
78642,0.0
78643,0.0
78644,0.0
78645,0.0
78646,0.0
78647,0.0
78648,0.0
78649,0.0
78650,0.0
78651,0.0
78652,0.0
78653,0.0
78654,0.0
78655,1.0
78656,1.0
78657,0.0
78658,0.0
78659,0.0
78660,0.0
78661,0.0
78662,0.0
78663,0.0
78664,0.0
78665,0.0
78666,0.0
78667,0.0
78668,0.0
78669,0.0
78670,0.0
78671,0.0
78672,0.0
78673,0.0
78674,0.0
78675,1.0
78676,0.0
78677,1.0
78678,1.0
78679,0.0
78680,0.0
